#Ferguson PD charged #HenryDavis w/ ""destruction of property" for bleeding on their uniforms: http://t.co/qQWPClW3tGhttp://t.co/5U3nMoMiF2	1
Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking"?BS!	1
Anybody else thinks the #Ferguson police chief is just making this up as he goes along? This is beyond embarrassing. It'sshameful!	1
Report: #Ferguson Cop ID'd As Unarmed Teen's Killer Left The Area Days Ago \nhttp://t.co/fZROKS30VChttp://t.co/QAYkm1ielh	1
#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery.http://t.co/L6bieyrz2a	1
Officer in shooting death of MIchael Brown was unaware he was a suspect: #Ferguson police http://t.co/ZdxP58Ptqthttp://t.co/ypfN4DmMZi	1
Report: #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009http://t.co/Mck8FYYOpp	1
#ferguson police engaged in character assassination to cover up actual assassination. you. simply. don't. shoot. unarmed. teenagers.EVER.	1
now shameful #ferguson police say Brown wasn't even a robbery suspect when he was shot. he was just an unarmed kid walking down thestreet.	1
WOKE. #Ferguson #mikebrown RT @ChamNature: 10 mins RT @DragonflyJonez: 6'4 290. In sandals. RT @_TheSpeakEasy: Hmmhttp://t.co/urAzIWRNI6	1
American Justice?! #MikeBrown #FergusonShooting #Ferguson #PoliceBrutality ##JusticeForMikeBrownhttp://t.co/jgIwMophkl	1
Hard to believe this guy assaulted a cop. 😂😂😂 \n\n#Fergusonhttp://t.co/J86VLXnZF6	1
#ThatAwkwardMoment when the #Ferguson police chief admits that #MikeBrown was stopped for walking in the road.\n\n#p2http://t.co/6giGtKQgaB	1
Everybody was orgasming about a white cop killing an ""innocent" black kid. Reality kicked them in the nuts. #Fergusonhttp://t.co/hUx29W6P10	1
#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery.DANGER	1
Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else#Ferguson	1
FACT. We know more about how #MikeBrown allegedly stole cheap cigars than how and why a #Ferguson police officer shot and killedhim.	1
The press conf makes #Ferguson PD look like they've gone from stonewalling to counter punching. We give up a name, we drag his thru themud.	1
#Ferguson Police: Video Shows Michael Brown Strong-Arming Store Clerk http://t.co/Nm8bHDdUz7http://t.co/mgdyuatgFE	1
Is the Police Chief in #Ferguson changing the story? https://t.co/8ujqp0lpb5	1
MSNBC is literally reporting that Police Chief CLEARLY said it was about jay walking. \n\nThis is a fucking clown show.#Ferguson	1
Police in #Ferguson once charged a man for bleeding on their uniforms after 4 of them beat him http://t.co/op11jbVEUqhttp://t.co/crECAGF4t0	1
Remarkably, despite the military-style police presence in #Ferguson, a known killer was able to skip townhttp://t.co/lDGjp6Wt1j	1
Americans are 8 times more likely to be killed by a police officer than by a terrorist.#Ferguson	1
Shot ten times.\nUnarmed.\nWhat else is there to talk about?\n#StopTheSmear#Ferguson	1
I refuse to call the #Ferguson police chief incompetent when it is so clear the release of that video was calculated and brazen.#MikeBrown	1
Police in #Ferguson once charged a man w/ destruction of property for bleeding on their uniforms after they beat himhttp://t.co/MRVP76sdUP	1
Black teenage boys are not men. They are children. Stop referring to a 17 year old as a man. You are killing children.#ferguson	0
The mother of the boy killed in #Ferguson speaking to media about the loss of her son.http://t.co/YlxEDKoebB	0
Police have brought out the large gear in #Ferguson.http://t.co/2gxUzOvwfy	0
Omg Wow ""@FLOCKAfierce: WOW RT @AntonioFrench: Police have brought out the large gear in #Ferguson.http://t.co/4t4RRtNWRk"	0
When you see citizens as enemies... RT @AntonioFrench: Police have brought out the large gear in #Ferguson.http://t.co/xTwwfXC8zy""	0
Police of #Ferguson murdered a boy in cold blood. Now they're spinning the story &amp; intimidating the community intosilence.	0
Here’s to hoping what’s happening in STL right now doesn’t get worse. #Ferguson hashtag not looking good right now.http://t.co/0fhU5EopGa	0
When you are black &amp; the victim of a crime, people will dig up something you did in kindergarten to justify what happened to you.#Ferguson	0
Patrol cars still flood the streets in #ferguson more than 6 hours after police officer shot teenager @ksdknewshttp://t.co/fCCGAfIRbG	0
America doesn't think we're human, the world doesn't think we're human, and cops don't get punished for killing us for no reason.#ferguson	0
Another day, another shooting of an unarmed black teenager in America by authority figures. #STL#Ferguson	0
People are now matching to the #Ferguson Police Dept headquarters.http://t.co/4KEsby2ZPj	0
Being Black in this country is dangerous business.#Ferguson	0
People marching to the #Ferguson Police Dept headquarters following the killing of a 17-year-old boy.http://t.co/ROvs3mXYMM	0
Many police officers today operate from fear and prejudice. That's dangerous when you have the power to take a life.#Ferguson	0
The #Ferguson shooting shows that being passive leads 2 more injustice. If a Black cop shot an unarmed white teen, Ferguson would be onfire	0
Police aren't being taught to protect and serve anymore. They are being taught to shoot first, explain later.#ferguson	0
Yes @stltoday describe people protesting police officer killing Michael Brown as ""mob". Then, edit, "crowd" #fergusonhttp://t.co/xG3Hm8JLWy	0
#WeAreTargets: People marching to the #Ferguson Police Dept headquarters following the killing of a 17-year-old boyhttp://t.co/wFTR1maej7""	0
This is not a ""black" loss. This is a loss for America, and everyone should be concerned, outraged &amp; involved.#Ferguson	0
If Michael Brown had been white, @stltoday would have described crowd not as a ""mob", but as a 'heartbroken community'.#Ferguson	0
calling the neighbors a mob = dehumanizing a community to justify all future wrongdoing. #mikebrown#ferguson	0
call weeping neighbors a mob --&gt; paint a picture of a violent community #MikeBrown came from --&gt; justify his execution#Ferguson	0
So would that ""angry mob" in #Ferguson also qualify as "concerned citizens"? What's the difference, skin color?#justice4all	0
Unfollow me NOW if you're like ""Why was he running?" or tweeting ANY justification 4 the murder of #MikeBrown by #Fergusoncops.	0
PAY ATTENTION as ""teen" becomes "man," "community" becomes "mob," and "murder" becomes "alleged shooting." #Ferguson#medialiteracy	0
Reminder that this is legal, but young unarmed black men are threatening and make us ""uncomfortable"  #Fergusonhttp://t.co/VbRyW7J9nR	0
Interview with mother of victim. The police wouldn't let her ID her own son http://t.co/jUonPxq4TW#Ferguson	0
Police murder another unarmed 17 yr old blk kid &amp; police show up like this. I can't take it! #Ferguson #WeAreTargetshttp://t.co/RuZ8YAgGPr	0
To all white ppl horrified by #Ferguson: go to police, school board, &amp; mayor and teach how anti-blackness kills. They don't listen tous.	0
The mother of #MikeBrown, the 17-year-old killed by #Ferguson police today, says her son was about to start at Vatterott College nextweek.	0
: Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer.http://t.co/dCFmzlkFRD”	0
How many unarmed black teenagers will be killed in America? \n\n#ThatIsTheQuestion\n#Fergusonhttp://t.co/5L8043MSaP	0
The 18 year old victim had no weapon and his hands in the air and was still shot multiple times." https://t.co/kTIEq8TkkC#Ferguson	0
Mike Brown was to start studying at Vatterott College on Monday.#Ferguson	0
Notice it's ""involved in the shooting" not "killed a child." \nNotice it's "paid administrative leave" not "has beenarrested"\n#Ferguson	0
The police officer who killed Mike Brown has been put on paid administrative leave.#Ferguson	0
Michael Brown was due to begin classes at Vatterott College tomorrow.\n\nHis mother mourns his loss:\n\n#Fergusonhttp://t.co/YMSK7Skp9y	0
Multiple witnesses have told the media in #Ferguson, that Mike Brown had his hands up when he was shot ""multiple" times by policeofficer.	0
Black bodies are no longer swinging from trees, they are laying on the streets.  #Ferguson #detriot #oakland #nyc#usa	0
Michael Brown was supposed to start classes at Vatterott College on Monday. Instead gunned down in street by #Fergusonpolice.	0
Favorite this now: In the next week, we will hear about EVERY transgression #MikeBrown has ever had since soiling his diapers.#Ferguson	0
Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer.http://t.co/A4RJS4unlx	0
People are gathering at the site where #Ferguson police killed 17-year-old #MikeBrown. Police have swarmed the area.http://t.co/NlqbthTiAc	0
The police presence in #Ferguson following the shooting of Michael Brown was mind blowing.http://t.co/UGdNcWtpbH	0
Rose petals and candles have been placed in the street where #MikeBrown's body laid. #Fergusonhttp://t.co/kCn4dHqNwQ	0
People in the street shouting ""No Justice, No Peace" and blocking a Kinloch police car from passing. #Fergusonhttp://t.co/7jp4rqT4G6	0
Rest in Peace Mike Brown.#Ferguson	0
The crowd has forced the police car to reverse. #fergusonhttps://t.co/B9YqGhq0hZ	0
America: Where an unarmed black teen gunned to death by the cops isn't seen as a victim, but a white kid on a shooting spree is.#Ferguson	0
They've brought the dogs out in #Fergusonhttps://t.co/gXQeLtaXjt	0
An unarmed 17 year old kid shot 10 times &amp; once in the HEAD?!?!\nNot sure how you can ""spinthat".\n#Ferguson	0
#Ferguson Regardless of what color you are; the militarized police response here is BONECHILLINGhttp://t.co/uumztSc6c8	0
#Ferguson police have brought dogs into neighborhood. Residents protest with hands in the air. Tension is growing...http://t.co/BxYIsHHjnE	0
Things are getting very tense in #Ferguson.https://t.co/2pDUHAR2B7	0
Someone remind me what year it is again. Cops shoot unarmed young man then bring the dogs out to ""handle" the crowd. #Ferguson#MikeBrown	0
Right now in #Ferguson, MO following the killing of 17-year-old #MikeBrownhttp://t.co/caqdthrkq0	0
The only reason those cops haven't gone all Selma on the people in #Ferguson is because the cameras are rolling. That'sit.	0
Rest in Peace, Michael Brown. 17 forever.\n\n#Fergusonhttp://t.co/fMq9mJRwtL	0
Awful. RT @AntonioFrench #Ferguson Police have dogs and shotguns. The unarmed crowd is raising their hands.https://t.co/OFXxJLuDtj	0
Black people die 2 deaths: 1) by public execution &amp; 2) an assassination of their character to justify the murder. #Ferguson#MikeBrown	0
They broke out the terrorist response gear for citizens in #Ferguson protesting cold blooded police murder. Are we still inAmerica??	0
What year are we in again? This is looking like the 50s #Fergusonhttp://t.co/TeLcT3d3yh	0
The police in #Ferguson are using military suppression tactics on unarmed civilians. That's not law enforcement,b.	0
Situation in #Ferguson getting very tense after police killed unarmed teenager Mike Brown (photo: @AntonioFrench)http://t.co/gL3y9pkfV7	0
Police dogs snarl at a crowd of mourners in #Ferguson. They are mourning the killing of another teenager by policehttp://t.co/BVGJAu2jvV”	0
Someone please remind me what year it is again? #fergusonhttp://t.co/33cebmojwV	0
Crazy RT @brennamuncy: Someone please remind me what year it is again? #fergusonhttp://t.co/0rmR6PhSvi	0
The cop who shot #MikeBrown is on paid leave. \n\nShoot a black kid, get a paid vacation. #WeAreTargets#Ferguson	0
The police have come into the community with dogs. #fergusonhttp://t.co/QWhlu0xEtB	0
Cops gun down a 17-year-old in front of you &amp; lock down your neighborhood with scores of armed cops because THEY feel threatened#Ferguson	0
Never forget the original relationship between the police and blacks...\n#wearetargets\n#Fergusonhttp://t.co/Y0dOOu4LbE	0
#message RT @brennamuncy: Someone please remind me what year it is again? #fergusonhttp://t.co/vI4tDnvT1W	0
Ferguson Police have dogs and shotguns. The unarmed crowd is raising their hands. #ferguson #fergusonshooting https://t.co/t2MLq3SsrV	0
RT @_westwest_yall: Never forget the original relationship between the police and blacks...\n#wearetargets\n#Fergusonhttp://t.co/Hbd4J61Va7	0
The #Ferguson chief, the County chief, County prosecutor, and @CharlieADooley need to reach out to the family and promise justiceTONIGHT.	0
Reach RT @brennamuncy Someone please remind me what year it is again? #fergusonhttp://t.co/1Yz0RPNFIT	0
White man with gun *goes* to Target. Black kid without gun *is* the target.#Ferguson	0
People are angry, frustrated but peaceful tonight in #Ferguson. The police dept's heavy handed approach made things worse. Leaving wasgood.	0
Dear mainstream media: The story is not the protest. The story is the police shooting of an unarmed black teenager.#Ferguson	0
Dogs? In 2014? #Ferguson RT @AntonioFrench: Right now in #Ferguson MO following the killing of 17-year-old #MikeBrownhttp://t.co/iniDpLhVgo	0
NOTICE: 0 evidence of ""kill the police" chant in #Ferguson but all news outlets report it, yet pics of lifeless victim? "Allegedshooting."	0
Police are leaving now. #fergusonhttps://t.co/tozjird2vf	0
Protestors at the #Ferguson Police Dept.https://t.co/0gAGopdQ8u	0
Michael Brown, unarmed black teen killed by police in #Ferguson was set to start college on Monday.@MichaelSkolnik:https://t.co/4LODno0FLr	0
Protest at #Ferguson police dept right nowhttps://t.co/zyZMLpgOpS	0
It's messed up when cops can shoot unarmed Black teen yet White people can walk around Target with AR-15's!#Ferguson	0
Protestors outside #Ferguson police department headquarters right nowhttp://t.co/sjHMxSulha	0
Don't live in #Ferguson? Call the Police station leave Chief Tom Jackson a message 314-522-3100 ext #5588 or tweet @stlcountypd#MikeBrown	0
Unarmed teen killed by cops isn't the headline but calling black people ""ANGRY MOB!" is, that tells you everything about the media#Ferguson	0
#WeAreTargets RT @brennamuncy: Someone please remind me what year it is again? #fergusonhttp://t.co/ZRJ00GRDZG	0
At the #Ferguson police dept headquartershttps://t.co/jIaKhelaAk	0
He threw his hands up and they shot him. The boy fell and they shot him some more." http://t.co/WTqOpAhVRw  #ferguson#mikebrown	0
Protest continues in front of #ferguson police dept ""the people united, will never be defeated" #FergusonShootinghttp://t.co/4wXq3z6tDX	0
The killing, the militarized police response, the coverage. How many more ways can you say ""Your lives hold no value"? #MikeBrown#Ferguson	0
I’m in #Ferguson and the witnesses are telling a chillin story. This young man was trulyexecuted.	0
This is not okay. #Fergusonhttp://t.co/hb3jH6GfAt	0
I can't stomach another #justicefor campaign. Real justice isn't a conviction. It's black ppl not being used for target practice.#Ferguson	0
Please note Twitter had the #Ferguson story BEFORE ALL national news outlets. \n\nBut keep telling me how Twitter doesn't matter.😒	0
Nothing screams action like placing pressure on the head of the city, Mayor Knowles. Call or email him! #Fergusonhttp://t.co/CvTxppaWWN	0
Witness: ""He threw his hands up and they shot him. The boy fell and they shot him some more." #Fergusonhttp://t.co/sSbXDOUTMn	0
Trayvon Martin. Jordan Davis. Renisha McBride. Mike Brown. Our streets are stained with the blood of unarmed, black teens.#Ferguson	0
Don't tell a heartbroken community how to feel, what to say. Try listening to them instead.#Ferguson	0
It's incredibly upsetting hearing about the execution of children by the authorities in Iraq, Gaza, and Missouri. #MikeBrown#Ferguson	0
Wonder how many breaking news reports there would be on national networks if a white unarmed teenager was shot + killed by police?#Ferguson	0
Follow @MichaelSkolnik NOW if you want to follow the story about the unarmed teenager who was killed by the #Fergusonpolice.	0
Young black victims are killed twice in America―once by gun, second by media. Let the victim be the victim this time.#Ferguson	0
No matter what COLOR you are...the murder by cop in #Ferguson is WRONG.  Let's stand together, do NOT let them divideus.	0
White-privilege apologist internet trolls saying, ""Wait for details before you jump to conclusions." You need more details?#Ferguson	0
The @latimes reports on #Ferguson - http://t.co/p69w3eaHpbhttp://t.co/3DtEAVnpkW	0
High school graduation picture of Mike Brown. May he rest in peace, while we fight for his justice. #Fergusonhttp://t.co/ZpWHsvpnQi	0
#MikeBrown, left, is gunned down for WWB (walking while black),but guy on the right can point a gun at cops #Fergusonhttp://t.co/ydAVrBLQke	0
Police in #Ferguson, Missouri, shot and killed a 17-year-old boy.http://t.co/TbVlOFxEus\n#FergusonShooting	0
People DEBATING whether #MikeBrown shoplifted or not-- IT DOESN'T MATTER.\nShoplifting isn't punishable by DEATH IN THE STREET.#Ferguson	0
Late reporting from #Ferguson: ""Unrest" outside police station. When white people do it, it's a "vigil."http://t.co/mkca1icOF9	0
If #Ferguson protesters were white, they'd be walking away with several hundred cattle and an apology. http://t.co/mkca1icOF9#p2	0
17-yr-old unarmed black kid #MikeBrown was murdered by a cop in #Ferguson, Missouri yesterday. This is his stepdad:http://t.co/p8mqVvh9GY	0
I don't want another bigot getting in my TL saying it's not abt race, when's the last time a white kid has been MURDERED by police#Ferguson	0
“When will young people of color's lives matter when they are alive?” -  @MichaelSkolnik #Fergusonhttp://t.co/NM5UsKgPVm	0
The difference between ""unrest" and "patriotism" is directly proportional to how black the protesters are. #Ferguson #Murrieta#BundyRanch	0
More coverage from Europe - http://t.co/Ipkmn3Zq45 #Ferguson #MikeBrownhttp://t.co/vbZSHAvmxK	0
The black &amp; unarmed group on the left is called an ""angry mob" vs the armed white group called supporters #Fergusonhttp://t.co/EuEvQHHEpK	0
#Ferguson, MO is in protest after a cop kills an unarmed black teen: http://t.co/xirnS3duFBhttp://t.co/T6Dp3AQbgE	0
#Ferguson is why we need Civilian Review Boards. Anger, frustration &amp; potential violence comes when ppl lack faith that they'll getjustice.	0
Stewart drives over guy kills him. News is everywhere. Cops fire 10 bullets into unarmed black. Not even covered. Good job media.#Ferguson	0
Protestors outside #Ferguson police dept nowhttp://t.co/VYsGspeKPB	0
Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer.http://t.co/mUE41Zp4nA	0
#MikeBrown's mother: ""Police not telling us nothing, cause they have nothing to say." #Fergusonhttp://t.co/P7QwG3sTru	0
Amerika appears to be awash in all manner of #terrorism. Much of it state-sponsored. #Ferguson #MikeBrown #Racism #p2http://t.co/PqIKIbVGtf	0
Outside #Ferguson Police Headquarters right nowhttp://t.co/ZqOQuisJgh	0
Follow @MichaelSkolnik NOW if you want to follow the story about #MikeBrown, the unarmed teenager who was killed by the #Fergusonpolice.	0
There should be blame AND shame here. #Ferguson #MichaelBrown @KharyPhttp://t.co/hXWpgy4nRY	0
Lots of people -- some prayerful, some sad, some angry -- have gathered outside the #Ferguson police headquartershttp://t.co/KfbHCGNrzk	0
Don't shoot! Don't shoot!" #fergusonhttps://t.co/PhairpOfdl	0
Police and protesters face to face in #Fergusonhttp://t.co/C0U0rQzGFa	0
happening now in #fergusonhttps://t.co/MYPxUyo7Xx	0
The courage it takes to to write these words down, much less display them to the world #Ferguson #MikeBrownhttp://t.co/6lt6JlBKCC	0
Protestors have crossed the police line in #Fergusonhttps://t.co/Y2CxIZe4Hk	0
Protestors have packed the lobby of the #Ferguson police headquarters. Not being let into the press confere...https://t.co/auVlJeqMoI	0
Don't shoot! Don't shoot!" #fergusonhttps://t.co/5PjPp1jdiL	0
Live from #Fergusonhttp://t.co/VX2zpW8Tqh	0
Press conference is over.  Important to note: NO mention of #MikeBrown stealing ANYTHING from ANY store.  #Fergusonhttp://t.co/CnX88sZEwY	0
Our problem is not with Hamas. Our problem is not in Iraq. Our problem is in #Ferguson!" - Anthony Shahidhttp://t.co/o1dZ3LDHdg	0
#Ferguson Police Chief said only one word during entire press conference. \n\nQuestion: Is officer is still being paid? \n\nAnswer:Yes.	0
Whenever you want to justify shooting an unarmed person you always say they reached for your gun. George Zimmerman taught us that#Ferguson	0
Powerful video of protestors w/hands up mocking #Ferguson police. Video via @AntonioFrench #MikeBrownhttps://t.co/PVXgMmgw20	0
Protest in #Ferguson. The police dogs are visible again.https://t.co/Fvdw0cKGXk	0
The presence of police dogs in #Ferguson is, at the very least, culturally and historicallyinsensitive.	0
Lots of angry mothers here in #Ferguson this morning.http://t.co/RXTdkGgDMG	0
WE DEMAND THAT POLICE STAY AWAY FROM US WITHOUT WEARING CAMERAS FOR OUR PROTECTION! #mikebrown #Fergusonhttp://t.co/L2rBjMMpzc	0
*church fan* RT @Sherrea_D: Where's the #NRA's call for blacks to arm themselves against the police? #MikeBrown#Ferguson	0
Still conflicting reports about death of the witness. Police say it's not true. Tempers are rising here in #Fergusonhttp://t.co/nbbr7XvJxk	0
#Ferguson, Missouri Community Furious After Teen Shot Dead By Policehttp://t.co/UJYaBibSvq\n#FergusonShooting	0
Not sure what the #Anonymous message to #Ferguson is going to be exactly but you can count on one.\nSupport@OpFerguson	0
No Skittles, Arizona Iced Tea, Cops On Scene. Another Black Teen Dead. Whats Their Excuse Now?. #Ferguson #MikeBrownhttp://t.co/d0CvLFAnQK	0
Hello fellow white people. Lets try to show as much outrage for #Ferguson as we did for Facebookmessenger.	0
This would help tremendously. #mikebrown #Fergusonhttp://t.co/FNVnuZLWd1	0
The protest is turning into a memorial and moving from the #Ferguson Police HQ to the street where #MikeBrown waskilled.	0
RT @TOO_LIVE_MILZ: The sad truth RT @kupkakekami: This would help tremendously. #mikebrown #Fergusonhttp://t.co/2i6aBcHlP3	0
The shooting in #Ferguson highlights why the federal government should be underwriting body cams for all cops rather than militarygear.	0
So #Ferguson police want me to believe #MikeBrown tried to get into a police car and wrestle the officer's gun away. I'm gonna needvideo.	0
#Ferguson #BundyRanch #Hypocrisy / H/T to @Khary for the images.http://t.co/rt7u6zOA1p	0
Hands up!" in #Fergusonhttp://t.co/gKKb0V0xv4	0
Every Black person should drill this in their heads:we are in Jim Crow 2.0..and the new lynch mobs and KKK members ARE THE POLICE#Ferguson	0
How police treat white #opencarry supporter vs an unarmed black teen. Wonder why? #MikeBrown #Fergusonhttp://t.co/jG3hGJRAuC	0
Vigil for shooting victim Mike Brown will be held at 8pm Sunday at Canfield Green apartment complex in#Ferguson	0
Nothing has changed. The ONLY difference?  The pictures are in color.  #Ferguson #FergusonShootinghttp://t.co/iRBqXc019M	0
#MikeBrown's tragic death isn't a #Ferguson problem or a #Missouri problem, it's an American problem.\n\n.http://t.co/g7jakSP9UL	0
Notice how they bring out the attack dogs? #FergusonShooting #Ferguson #FergusonPolicehttp://t.co/GpQT6cGLgJ	0
Don't shoot! Don't shoot!" #ferguson https://t.co/HJk5k2e8tI	0
When Parenting Feels Like a Fool's Errand: On the Death of Michael Brown: http://t.co/HrVKxjM3RR #MikeBrown #Fergusonhttp://t.co/tT0lYR8yCB	0
#Ferguson v #Bundy: Black jaywalking teen shot &amp; killed by cops. White trespassig rancher's militia aim guns at cops.http://t.co/MEGjYq2feR	0
Don't shoot! Don't shoot!" #ferguson https://t.co/qxvFf6BaWX	0
When's the last time a white kid was unjustly killed by law enforcement?\nJust spread the word http://t.co/8ZkPYTRS3I #MikeBrown#Ferguson	0
Let's get these cameras on cops everywhere #Fergusonhttp://t.co/u89uNkNGoS	0
There's cameras on every corner of the hood.  Let's out cameras on every cop.  What do you have to hide? #Fergusonhttp://t.co/76T6HmnsnS	0
BREAKING: AG Eric Holder has instructed attorneys in the department's civil rights division to monitor developments in #Ferguson.-@AP	0
if you Retweet or Screenshot. Just spread the word we need #Justice" #ferguson #stlouis #MO  #uniteblue #libcrib #p2http://t.co/78QURveWvK	0
If u r white &amp; u r not outraged about #Ferguson then the problem is much bigger than the police.#americaforall	0
Protestors have blocked West Florissant, a major street in St. Louis County. #Fergusonhttp://t.co/S15XpF4f9E	0
#Ferguson #MikeBrown protestshttp://t.co/UubTxFmU7c	0
R.I.P. #MikeBrown.\n\nInnocent teen murdered by #Ferguson police.\n\n#RETWEET for respect &amp; spreading his story.http://t.co/JMlG8ePjEj	0
Michael Jackson: ""It doesn't matter if you're black or white."\nReality: #Ferguson #MikeBrown \nThe War isn't on whiteshttp://t.co/0rW38CxQjn	0
The anger and tension is definitely worse than last night.#Ferguson	0
Happening now in #Fergusonhttp://t.co/w8r9FTl4Kb	0
Sad Survival Lessons We Have To Teach Our Young Black Boys. #JusticeForMikeBrown #MikeBrown #Fergusonhttp://t.co/SDDS5T0hEn	0
Some signs from the earlier shutdown of West Florissant in #Fergusonhttp://t.co/ATqNIOoQNS	0
Family of #MichaelBrown talks about his life: http://t.co/kIye34DLiU. #STL #Ferguson #MikeBrownhttp://t.co/GJgipAsWGV	0
#Ferguson protestors have shut down a major intersection https://t.co/2sLJdYKrP4	0
Happening now in #Ferguson where #MikeBrown was killed.http://t.co/LfN0DWYp0B	0
I don't know how this is going to end. But man, it doesn't feel good right now. #fergusonhttp://t.co/OKwtolhshi	0
Tell @TheJusticeDept to rigorously investigate &amp; prosecute all #Ferguson police involved in execution of #MikeBrownhttp://t.co/Z6PmH1EBdX	0
#Ferguson right now: Those who want a riot, come prepared for a riot. Heavily-armed officers are moving in.http://t.co/35em8bo5Xh	0
The #Ferguson police look more militarized now than the actual National Guard, here from the 1967 Newark riots:http://t.co/qk3CKqSp8o	0
Something being talked about tonight is the makeup of the #Ferguson Police Dept. Here's a breakdown: #MichaelBrownhttp://t.co/faix6g9Omt	0
PHOTOS:: #Ferguson, Missouri, looks like a war zone http://t.co/N7lfddXd5dhttp://t.co/hmPP9z4dGd	0
The protestors have started marching into a neighborhood. Police still standing here. #Ferguson #MichaelBrownhttp://t.co/2CFDkmtObA	0
Who is in Ferguson? Who can livestream? Who can tweet? The world needs to know what is going on. Let's show them. #Ferguson#OpFerguson	0
The fatal shooting of an unarmed teenager deserves a full review." AG Eric Holder #MikeBrown#Ferguson	0
Army tactical gear\nThis image is not from  #iraq or #Afghanistan this is #Ferguson MO #MichaelBrown fatal shootinghttp://t.co/4f5hYlONnV	0
You a reporter, big boy? See. They're treating you like they do us." A #Ferguson protestor who's quickly become one of my favorites toldme	0
The sights and sounds from #Ferguson, Missouri are unbelievable: http://t.co/D0n0QYN8x2http://t.co/A3obQOvf4o	0
Anonymous hacking group threatens the #Ferguson police in wake of the murder of Mike Brown --&gt; http://t.co/TqaA59wH9xhttp://t.co/p8VtikmeyD	0
Federal grants drive cop militarization: in '12 St. Louis County got Bearcat armored vehicle, other goodies http://t.co/uZymzagDmU#ferguson	0
So, @maddow is telling the story about how the #StLouis Police were harassing the whistleblower who detailed racism in the PD.#Ferguson	0
The police* are the occupying army in the black colony. - Huey Newton #Ferguson police #MichaelBrownhttp://t.co/dWzjeIccxw	0
The whistleblower, a white man who went by the name of ""Lonewolf," said Black people should be allowed to shop w/o harassment.#Ferguson	0
The whistleblower was putting his Lieutenant on blast. Nine other officers corroborated the rampant racism in the #StLouis PD.#Ferguson	0
The whistleblower said they would often have ""Black day" or "tan day" to just arrest Black or Brown people by the #StLouis PD.#Ferguson	0
The whistleblower said the #StLouis PD told the Black officers, ""Oh, not you... you're the good guys."#Ferguson	0
After the whistleblower revealed what was happening, he was summarily harassed, got drug tests, car taken &amp; transferred. #Ferguson#StLouis	0
The whistleblower said it wasn't his intention to take the #StLouis PD down but he HAD to say something. He filed a lawsuit.#Ferguson	0
Police still at one end of W. Florissant, protesters now at Greater St. Mark Church. #Ferguson p/v @JustinGlawehttp://t.co/ujLgUmKLNS	0
Peaceful youth demonstration at Greater St. Mark Church #fergusonhttp://t.co/feWLxdme9R	0
Peaceful youth demonstration at Greater St. Mark Church #fergusonhttp://t.co/acvuzlAN5l	0
Peaceful youth demonstration at Greater St. Mark Church #fergusonhttp://t.co/TEEq3mhoxu	0
Peaceful youth demonstration at Greater St. Mark Church #fergusonhttp://t.co/AAIO2DPlTn	0
Get out your cars. Join us!" say youth demonstrators. #fergusonhttp://t.co/gxJ20e35lv	0
An 88-year-old woman has joined the youth in #Fergusonhttp://t.co/dfDid2xV8X	0
Mound City Bar Association has agreed to donate their time PRO BONO, for ANY WITNESSES that would like to come forward. #Ferguson#MikeBrown	0
Tell me again how this guy points loaded rifle at cops w impunity &amp; unarmd black men get killed #Ferguson\n\n#UniteBluehttp://t.co/QBldRbRKBO	0
The Mound City Bar Association is offering pro-bono representation to all witnesses of #MikeBrown shooting.#Ferguson	0
How the federal government is militarizing police departments: http://t.co/IhP182VMRo#Ferguson	0
88-year-old Creola Mccalister has joined the youth in #Ferguson http://t.co/dfDid2xV8Xhttp://t.co/potRilWqvb	0
Hands up! Don't shoot!" #fergusonhttps://t.co/svCE1S0Zek	0
Not a cop in sight at the #MichaelBrown rally and all is peaceful.#ferguson	0
Remember: This is how #Ferguson protests began.\n\nBefore dogs, tear gas, rubber bullets, intimidation, No-Fly Zone...http://t.co/i43EVto9nc	0
Anonymous hacking group threatens #Ferguson police in wake of Shooting  http://t.co/wNjBvxk6MU http://t.co/Vrwv1EdRhM"" via @BET	0
The #Ferguson police have NOT interviewed the primary eye witness to Michael Brown's murder &amp; they won't release how many times he wasshot.	0
The world now knows his name, tonight get to know Mike Brown the person @fox2now at 9 #fergusonhttp://t.co/jBNenRkexL	0
Wow. From responses, it seems people only know about what's happening in #Ferguson from web. What happens when gov ends netneutrality?	0
Next up on Fox News: Here's some footage of angry black people in #Ferguson with no discussion about why they're angry.Enjoy!\n#MikeBrown	0
And They Call #Conservatives Terrorists?\n\n#tcot \n#Fergusonhttp://t.co/NTpxGviqLB	0
